店铺ID,店铺名,地区名,月售
c913ec02-7726-11ea-98c9-525400c74cae,鱼儿麻辣烫（江阴店）,江阴市,697
c4364407-741d-11ea-98c9-525400c74cae,鱼吖吖酸菜鱼@米饭,新吴区,540
c4364443-741d-11ea-98c9-525400c74cae,鱼咖无骨烤鱼饭(宝龙店),新吴区,185
dced91c2-7727-11ea-98c9-525400c74cae,鱼头馆（盛德路店）,梁溪区,368
c43644b5-741d-11ea-98c9-525400c74cae,鱼妃驾到,新吴区,673
c913ec3b-7726-11ea-98c9-525400c74cae,鱼小坛酸菜小鱼&米饭（天鹤店）,江阴市,1540
c43644ef-741d-11ea-98c9-525400c74cae,鱼樽炉端烧（彩虹城店）,新吴区,226
dced927e-7727-11ea-98c9-525400c74cae,鱼汤焖肉面.简餐馆,梁溪区,243
dced92ba-7727-11ea-98c9-525400c74cae,鱼的错,梁溪区,3436
3d8b8eba-7725-11ea-98c9-525400c74cae,鱼范儿酸菜鱼米饭（星光广场店）,滨湖区,518
dced92f5-7727-11ea-98c9-525400c74cae,鱼萬,梁溪区,216
6ad8133c-7727-11ea-98c9-525400c74cae,鱼蛋哥炸鸡披萨餐厅（总店）,宜兴市,658
dced9330-7727-11ea-98c9-525400c74cae,鱼蛙之恋(三阳东街店),梁溪区,921
3d8b8ef3-7725-11ea-98c9-525400c74cae,鱼里故事酸菜鱼（万科店）,滨湖区,1714
c436452a-741d-11ea-98c9-525400c74cae,鱼里故事酸菜鱼（新区麦库店）,新吴区,250
dced936a-7727-11ea-98c9-525400c74cae,鱼香汇老坛酸菜鱼,梁溪区,938
c915edb9-7726-11ea-98c9-525400c74cae,鱼鱼鱼酥鱼,江阴市,416
c4364564-741d-11ea-98c9-525400c74cae,鱼鲜丰,新吴区,843
dced93a3-7727-11ea-98c9-525400c74cae,鲁氏烤梨·糍粑冰粉,梁溪区,3299
dced93df-7727-11ea-98c9-525400c74cae,鲁氏烤梨·糍粑冰粉（五爱广场店）,梁溪区,1614
dced9419-7727-11ea-98c9-525400c74cae,鲁氏烤梨·糍粑冰粉（凤凰城店）,梁溪区,2481
c436459f-741d-11ea-98c9-525400c74cae,鲁氏烤梨·糍粑冰粉（红旗路）,新吴区,461
dced9454-7727-11ea-98c9-525400c74cae,鲁皖香黄焖鸡米饭（欧风街店）,梁溪区,2319
dced948f-7727-11ea-98c9-525400c74cae,鲁记猪脚饭（金太湖店）,梁溪区,1166
dced94c9-7727-11ea-98c9-525400c74cae,鲁阿卤大碗卤肉饭（恒隆店）,梁溪区,809
b7d7c528-741f-11ea-98c9-525400c74cae,鲍家家酥（无锡东亭店）,锡山区,1395
c915eed4-7726-11ea-98c9-525400c74cae,鲍师傅糕点,江阴市,724
dced9503-7727-11ea-98c9-525400c74cae,鲍师傅糕点（南禅寺店）,梁溪区,2004
b7d8102a-741f-11ea-98c9-525400c74cae,鲜丰水果,锡山区,1023
6ad81374-7727-11ea-98c9-525400c74cae,鲜丰水果(宜兴阳羡东路店),宜兴市,562
dced953f-7727-11ea-98c9-525400c74cae,鲜丰水果(无锡万达广场店),梁溪区,2141
dced9578-7727-11ea-98c9-525400c74cae,鲜丰水果(无锡复兴路店),梁溪区,1187
dced95b2-7727-11ea-98c9-525400c74cae,鲜丰水果(无锡民丰路店),梁溪区,3269
dced95f0-7727-11ea-98c9-525400c74cae,鲜丰水果(无锡滨湖万达二店),梁溪区,2195
dced962b-7727-11ea-98c9-525400c74cae,鲜丰水果(无锡观庭店),梁溪区,2991
dced9665-7727-11ea-98c9-525400c74cae,鲜丰水果(无锡金马国际店),梁溪区,3403
dced96de-7727-11ea-98c9-525400c74cae,鲜丰水果(无锡颐和湾店),梁溪区,2366
dced971c-7727-11ea-98c9-525400c74cae,鲜丰水果（凤凰城店）,梁溪区,2256
c43645d8-741d-11ea-98c9-525400c74cae,鲜丰水果（复地悦城店）,新吴区,2014
6ad813ac-7727-11ea-98c9-525400c74cae,鲜丰水果（宜兴人民中路店）,宜兴市,2864
6ad813e4-7727-11ea-98c9-525400c74cae,鲜丰水果（宜兴沧浦路店）,宜兴市,3164
dced9755-7727-11ea-98c9-525400c74cae,鲜丰水果（无锡东方瑞景店）,梁溪区,3321
dced978f-7727-11ea-98c9-525400c74cae,鲜丰水果（无锡人民东路店）,梁溪区,2695
c4364610-741d-11ea-98c9-525400c74cae,鲜丰水果（无锡尚东雅园店）,新吴区,2640
dced97cb-7727-11ea-98c9-525400c74cae,鲜丰水果（无锡新梁溪人家店）,梁溪区,1218
c4364648-741d-11ea-98c9-525400c74cae,鲜丰水果（无锡星光名座店）,新吴区,1413
dced9806-7727-11ea-98c9-525400c74cae,鲜丰水果（无锡欧风花园店）,梁溪区,2514
dced9841-7727-11ea-98c9-525400c74cae,鲜丰水果（无锡永丰路店）,梁溪区,3360
dced987d-7727-11ea-98c9-525400c74cae,鲜丰水果（无锡永乐路）,梁溪区,3470
dced98ba-7727-11ea-98c9-525400c74cae,鲜丰水果（无锡瑞江花园店）,梁溪区,901
dced992d-7727-11ea-98c9-525400c74cae,鲜丰水果（无锡蠡湖家园店）,梁溪区,3020
dced9967-7727-11ea-98c9-525400c74cae,鲜丰水果（无锡西水东路）,梁溪区,1829
c4364680-741d-11ea-98c9-525400c74cae,鲜丰水果（无锡金域缇香店）,新吴区,1865
dced99a1-7727-11ea-98c9-525400c74cae,鲜丰水果（无锡阳光店）,梁溪区,2214
dced99db-7727-11ea-98c9-525400c74cae,鲜从海上来胶东大水饺,梁溪区,685
c915ef78-7726-11ea-98c9-525400c74cae,鲜仙果园,江阴市,1090
dced9a15-7727-11ea-98c9-525400c74cae,鲜儒豆浆(上马墩店),梁溪区,1336
dced9a4f-7727-11ea-98c9-525400c74cae,鲜到家果蔬生鲜店,梁溪区,2353
dced9a89-7727-11ea-98c9-525400c74cae,鲜又多果业,梁溪区,893
dced9b71-7727-11ea-98c9-525400c74cae,鲜味小厨,梁溪区,808
c915efc4-7726-11ea-98c9-525400c74cae,鲜果C水果直营店,江阴市,2021
c915f00a-7726-11ea-98c9-525400c74cae,鲜果C（延陵路店）,江阴市,3238
c915f04c-7726-11ea-98c9-525400c74cae,鲜果C（贯庄店）,江阴市,2741
dced9bfc-7727-11ea-98c9-525400c74cae,鲜果优选（上马墩店）,梁溪区,2631
6ad8141c-7727-11ea-98c9-525400c74cae,鲜果优（八佰伴店）,宜兴市,1634
dced9c35-7727-11ea-98c9-525400c74cae,鲜果园水果连锁,梁溪区,3159
dced9c70-7727-11ea-98c9-525400c74cae,鲜果园水果连锁（广博店）,梁溪区,1965
3d8b8f2b-7725-11ea-98c9-525400c74cae,鲜果时间,滨湖区,526
dced9ca8-7727-11ea-98c9-525400c74cae,鲜果遇见茶,梁溪区,1077
dced9ce0-7727-11ea-98c9-525400c74cae,鲜芋仙（新天地店）,梁溪区,3647
dced9d1a-7727-11ea-98c9-525400c74cae,鲜花,梁溪区,199
